Classe,Fichier,Moyenne,RMS,Asymétrie (Skewness),Aplatissement (Kurtosis),Valeur Max,Points,Durée (s)
F0,file318.xlsx,0.040040327734375006,0.13764827770898921,0.022487674019621845,14.127306743618073,1.648861,25600,1.0
F0,file61.xlsx,0.0408936118359375,0.12113656370534723,0.07951211594395431,17.53067227572616,1.573424,25600,1.0
F0,file323.xlsx,0.041259132734375,0.13218647020963623,0.2343709358253091,12.971757578422087,1.251122,25600,1.0
F0,file39.xlsx,0.03964710046875,0.13199466640200283,0.10268851437849147,14.025143284005795,1.339,25600,1.0
F0,file138.xlsx,0.03664525128906251,0.1323765562565884,0.04515173043437723,15.271727867633496,1.3576,25600,1.0
F0,file35.xlsx,0.04192624589843749,0.1414950544898772,0.3860233763972996,12.891896807131696,1.298933,25600,1.0
F0,file76.xlsx,0.0415083475390625,0.12483085459841516,-0.16932397790030868,17.915590411519133,1.401082,25600,1.0
F0,file336.xlsx,0.037486927226562494,0.1383635396965388,0.057407891467179194,14.749821746172275,1.377176,25600,1.0
F0,file335.xlsx,0.0381355975390625,0.12347269076313004,0.081314435250319,16.655943156422346,1.526344,25600,1.0
F0,file70.xlsx,0.038866849609375004,0.116357612818943,-0.18954111775255506,12.169571442263733,1.095856,25600,1.0
F0,file84.xlsx,0.04035336707031251,0.13967496874107693,0.3215894890053292,14.046648377132522,1.500852,25600,1.0
F0,file303.xlsx,0.038848560234375,0.14843055314691994,0.2812959416030294,14.866792866322223,1.53665,25600,1.0
F0,file105.xlsx,0.039358704140625,0.14439153221811413,0.13229391218613323,12.781166101939087,1.409681,25600,1.0
F0,file176.xlsx,0.041091746953124994,0.12163803669505706,-0.11306163879644753,17.04550127914792,1.33156,25600,1.0
F0,file315.xlsx,0.039412274921875,0.12198478053948215,-0.09873111842897526,16.007790111479515,1.279296,25600,1.0
F0,file370.xlsx,0.0407877186328125,0.1372434723770575,0.1670143625055443,14.832811625504052,1.30863,25600,1.0
F0,file220.xlsx,0.040878648515625005,0.1395517162519791,0.25726319426035427,13.76595471028219,1.420292,25600,1.0
F0,file449.xlsx,0.0391110956640625,0.13278337302215582,-0.043160097766785394,12.117345634220838,1.414621,25600,1.0
F0,file339.xlsx,0.04107496625,0.12137946783465442,0.0839411418545656,14.580646417484528,1.351624,25600,1.0
F0,file116.xlsx,0.0407985345703125,0.12124440720633567,-0.31565456660155816,12.75476941018619,1.225325,25600,1.0
F0,file283.xlsx,0.0415045876171875,0.1455588269211352,0.19318383014667764,12.751277081869882,1.318631,25600,1.0
F0,file409.xlsx,0.039112981875,0.12882188043959641,-0.15055056983091097,14.630399345533915,1.324242,25600,1.0
F0,file414.xlsx,0.039456175820312495,0.12646953298144561,0.17778372316587004,12.256466283878813,1.259659,25600,1.0
F0,file403.xlsx,0.04060376503906251,0.13755039363883334,0.13198849873686544,14.083183200277114,1.488534,25600,1.0
F0,file332.xlsx,0.040061769882812494,0.1393966800918887,0.2125574221289249,12.946269467969445,1.230814,25600,1.0
F0,file485.xlsx,0.04171652097656249,0.13858177853308554,0.10492946056391653,13.864657108682389,1.549457,25600,1.0
F0,file532.xlsx,0.041988532187500004,0.11594072914095045,-0.529377630945537,15.802741441873058,1.289969,25600,1.0
F0,file450.xlsx,0.0392695024609375,0.13556159292511147,0.06550597059555448,15.802165165332054,1.355344,25600,1.0
F0,file514.xlsx,0.042728384375,0.1332387506748981,0.03477207163682531,14.191686711537793,1.293018,25600,1.0
F0,file551.xlsx,0.041338461953125,0.14338461982849576,0.20019030676900249,13.745638288144304,1.442185,25600,1.0
F0,file395.xlsx,0.041569221171875004,0.11810720505140593,-0.35810875558224625,15.401364100942041,1.276369,25600,1.0
F0,file325.xlsx,0.0412853816796875,0.12904596133383528,0.11608760570521984,16.461307773441305,1.609282,25600,1.0
F0,file491.xlsx,0.041253566171875006,0.1355556670713001,0.139108601594232,15.219810538862893,1.403156,25600,1.0
F0,file206.xlsx,0.0408701705078125,0.11621006160532217,-0.00252457297116514,15.810963886864085,1.352112,25600,1.0
F0,file150.xlsx,0.038442231718750004,0.1232894660082596,0.012787652060359724,15.621381974723542,1.45237,25600,1.0
F0,file337.xlsx,0.0386033186328125,0.1186401547082854,0.17436741430562863,14.933042328974532,1.265758,25600,1.0
F0,file352.xlsx,0.040024197890625,0.11629332003757044,-0.3491289053825557,18.54948173017945,1.297592,25600,1.0
F0,file251.xlsx,0.0368536634765625,0.1426904371365719,0.3208888785179824,13.998642401544517,1.34083,25600,1.0
F0,file152.xlsx,0.040431640546875,0.12405552257548363,0.1341383169397816,12.71542438680244,1.213311,25600,1.0
F0,file253.xlsx,0.040494546484375,0.14828920287585237,0.2626347110552918,14.047290748470113,1.385104,25600,1.0
F0,file28.xlsx,0.040438826601562505,0.14272804216208856,0.2770079215849608,12.960830016987549,1.308935,25600,1.0
F0,file553.xlsx,0.0403001102734375,0.1384760764265411,0.1469977057097405,11.12568607912518,1.157084,25600,1.0
F0,file410.xlsx,0.0389508452734375,0.13714600236467703,-0.013582126232966571,14.134790965676745,1.400472,25600,1.0
F0,file227.xlsx,0.040869455859374994,0.12718425417098675,0.0489703168243262,17.111492727189443,1.29564,25600,1.0
F0,file60.xlsx,0.04100519375,0.14375988292189498,0.16752103596043533,14.967752867729187,1.357417,25600,1.0
F0,file188.xlsx,0.040931043828125,0.13656425029239128,0.07305397330608768,12.68266074333923,1.346928,25600,1.0
F0,file289.xlsx,0.04209009773437499,0.14233085912258056,0.1672280345756256,13.300925397573904,1.456334,25600,1.0
F0,file363.xlsx,0.040124144531249996,0.126639913832249,0.09651168100481473,16.813671715112513,1.27082,25600,1.0
F0,file193.xlsx,0.03889863749999999,0.12624727624183713,0.1093450844604635,12.613238450106078,1.266368,25600,1.0
F0,file513.xlsx,0.043702226484375,0.13578056544445907,0.10202839256665212,12.491038107185435,1.242157,25600,1.0
F0,file360.xlsx,0.0410552937890625,0.14487614105314006,0.3061268563895442,13.582531442354872,1.43072,25600,1.0
F0,file170.xlsx,0.0416168522265625,0.1184979102538355,-0.280383196460608,11.659275061079729,1.170439,25600,1.0
F0,file311.xlsx,0.041368087578125004,0.1415903485059465,0.14526960089253604,14.428344931372491,1.367358,25600,1.0
F0,file541.xlsx,0.04080127804687501,0.11784049281983856,-0.3472341000191933,13.845628500010934,1.253683,25600,1.0
F0,file92.xlsx,0.042629441328125,0.1386991608519116,0.06193646799468621,15.937906834787379,1.416938,25600,1.0
F0,file87.xlsx,0.039614892070312505,0.1297330388459423,0.10353529954297981,17.338596789194476,1.378457,25600,1.0
F0,file479.xlsx,0.0385237992578125,0.14496381276558448,0.21889708309508482,13.103048359411284,1.439502,25600,1.0
F0,file212.xlsx,0.04037262203125,0.14727223191428732,0.2594714010544891,12.553066658461205,1.527929,25600,1.0
F0,file254.xlsx,0.0406596401953125,0.11584914356788782,-0.5158209588721075,12.038335743003756,1.014137,25600,1.0
F0,file377.xlsx,0.039102205507812494,0.11775795518162673,0.10731470621273262,14.698343903070212,1.275576,25600,1.0
F0,file93.xlsx,0.042358979453125,0.12979829720117883,0.2200533996506233,13.65758629937058,1.284236,25600,1.0
F0,file202.xlsx,0.042973593359375,0.1205842109828973,0.236336398955693,17.008625083861318,1.36809,25600,1.0
F0,file319.xlsx,0.039522239179687495,0.13231109042211062,-0.07893902076387273,15.790385086596602,1.388885,25600,1.0
F0,file194.xlsx,0.039628588906250005,0.13715185141601974,0.12312293758374361,14.232743193106822,1.333877,25600,1.0
F0,file372.xlsx,0.03954673046875,0.14272884856040186,0.19677989967452775,13.272351824180609,1.348697,25600,1.0
F0,file4.xlsx,0.04185572785156251,0.13308510022886774,0.09173558631902806,16.423544317272757,1.358454,25600,1.0
F0,file224.xlsx,0.0381361541796875,0.13936625454534932,0.3193460422795181,15.834420507943788,1.519514,25600,1.0
F0,file165.xlsx,0.039695024765625,0.11484293523399722,-0.4241735795809595,13.956435402922823,1.120554,25600,1.0
F0,file307.xlsx,0.040209832187499996,0.15016030820399415,0.3190547115857387,11.39940326869979,1.346562,25600,1.0
F0,file440.xlsx,0.042108116484375,0.1267129436401212,-0.1151841476453331,16.878819378669817,1.316924,25600,1.0
F0,file484.xlsx,0.04178951183593751,0.12011132005362336,-0.014770586692013556,16.647168283352357,1.323388,25600,1.0
F0,file552.xlsx,0.041373848164062504,0.12526423840069056,-0.21665743050192207,14.916639725543012,1.245755,25600,1.0
F0,file443.xlsx,0.0403738147265625,0.13079435748055857,0.21616636117337146,13.169828412548936,1.357295,25600,1.0
F0,file119.xlsx,0.040923378359375005,0.1450614635004439,0.3294808355127495,13.590760262879312,1.334426,25600,1.0
F0,file391.xlsx,0.041231030585937495,0.11634040343055149,-0.3599698326987818,11.084752962383421,1.166475,25600,1.0
F0,file259.xlsx,0.0424861825,0.1153654501185103,-0.21410127787430672,15.7804512288465,1.326071,25600,1.0
F0,file489.xlsx,0.040211276210937494,0.14008216079183491,0.2280773579359091,13.891277128371309,1.341256,25600,1.0
F0,file256.xlsx,0.041590587421875005,0.12602420176970813,0.1651427419337542,12.976556498135485,1.322412,25600,1.0
F0,file223.xlsx,0.040130046367187505,0.13657602295104973,0.13347512252506022,15.58594625064161,1.467982,25600,1.0
F0,file157.xlsx,0.0404818378125,0.12129937867200045,-0.2911272306935508,16.550590360643277,1.393825,25600,1.0
F0,file174.xlsx,0.038982806679687496,0.12384233876950301,-0.2723262102400755,15.168545804388716,1.365894,25600,1.0
F0,file477.xlsx,0.04016601515625,0.12408222319922585,-0.1412182183488209,14.978107443753155,1.327596,25600,1.0
F0,file345.xlsx,0.040579732890625,0.12086188500902881,0.1483684283882451,14.455084030567024,1.228253,25600,1.0
F0,file244.xlsx,0.04152882191406249,0.14269578506479716,0.26551349311146655,13.659675547095945,1.495547,25600,1.0
F0,file237.xlsx,0.04050969757812499,0.12783063737112954,0.2271958965851152,13.85888175816991,1.433892,25600,1.0
F0,file262.xlsx,0.0409890293359375,0.14210836059188975,0.14926674955810543,13.410353583411078,1.325705,25600,1.0
F0,file207.xlsx,0.0406716437890625,0.14479555994209817,0.23590166768925722,15.412771916323434,1.464445,25600,1.0
F0,file274.xlsx,0.0388697908203125,0.13430944839027972,0.03334113628041579,17.024415542114667,1.451333,25600,1.0
F0,file198.xlsx,0.03987921609375,0.1388720095690281,0.07585011330550813,15.183926581859902,1.345769,25600,1.0
F0,file446.xlsx,0.0400605557421875,0.13241397601126578,0.17908901219859355,16.364204274911565,1.363882,25600,1.0
F0,file110.xlsx,0.0413272780859375,0.11956171008954582,0.044456264933014765,12.782893059992627,1.295945,25600,1.0
F0,file312.xlsx,0.0406453803125,0.13920697320354167,0.2567778265536329,14.418385481466865,1.341134,25600,1.0
F0,file62.xlsx,0.04027068742187501,0.14391389509310876,0.2674101011013337,13.388558193903796,1.418828,25600,1.0
F0,file263.xlsx,0.040638972421875,0.12028166413431467,-0.20080489318151337,13.934430653851956,1.337902,25600,1.0
F0,file79.xlsx,0.04216140769531251,0.12651271567572778,-0.04744433405809463,16.403862328478397,1.466457,25600,1.0
F0,file243.xlsx,0.041420450390625,0.12237092309967847,0.08829089314134793,14.865489046464523,1.196785,25600,1.0
F0,file359.xlsx,0.0405304655078125,0.11986037699269633,-0.35545668253554075,16.146577461524913,1.366565,25600,1.0
F0,file286.xlsx,0.04048078867187501,0.12054079636371787,-0.10185430888038917,17.974258949479612,1.443527,25600,1.0
F0,file182.xlsx,0.040663310078125,0.13540849086340417,0.16609534902982379,13.563722068098523,1.40651,25600,1.0
F0,file181.xlsx,0.039767750625,0.12590296037126453,-0.11123349749941555,14.780979021468228,1.205993,25600,1.0
F0,file416.xlsx,0.041265697109375006,0.12530770106055122,-0.1269121605362199,13.380317369957163,1.184771,25600,1.0
F0,file411.xlsx,0.043262502226562506,0.11627401737477473,-0.2963139996875055,14.291352382353539,1.230387,25600,1.0
F0,file77.xlsx,0.041793430351562494,0.14490120908634274,0.36158296959951214,12.051829949705333,1.347111,25600,1.0
F0,file417.xlsx,0.0399670627734375,0.1395705834614351,0.049872080960814996,12.53428553706949,1.259964,25600,1.0
F0,file508.xlsx,0.04048741847656251,0.137739829884663,0.2502851322701671,13.965834760944313,1.381933,25600,1.0
F0,file261.xlsx,0.041344251054687496,0.12120141728075828,-0.17085480002722678,16.462812108854784,1.356442,25600,1.0
F0,file481.xlsx,0.0386013925,0.13792464014176734,0.2794247131048577,12.63780791897457,1.196297,25600,1.0
F0,file473.xlsx,0.041663473359375,0.12124499944823787,-0.26396462041029967,15.986590929983278,1.291249,25600,1.0
F0,file534.xlsx,0.04189241226562499,0.11880136472446384,-0.37882604338262876,14.514516354763545,1.33406,25600,1.0
F0,file130.xlsx,0.0417662623828125,0.1451299933881076,0.2902257985272209,11.954428689990701,1.484935,25600,1.0
F0,file493.xlsx,0.040349067109375,0.13412701499268626,0.12012527119219363,16.730978511608043,1.35077,25600,1.0
F0,file469.xlsx,0.0406929688671875,0.11259098560179857,-0.3066599804574689,11.086587416209833,1.033469,25600,1.0
F0,file322.xlsx,0.04195996855468749,0.11859477067318078,-0.031091109515938964,16.266382637928494,1.370895,25600,1.0
F0,file300.xlsx,0.0424894203125,0.11925403070906522,-0.26290923393289617,14.80418186512449,1.233436,25600,1.0
F0,file167.xlsx,0.0421287006640625,0.12878646712607072,0.23440099001007436,13.237028865372446,1.273503,25600,1.0
F0,file7.xlsx,0.0401515646875,0.13121493252790142,0.22158239353494824,14.122489114691076,1.403887,25600,1.0
F0,file418.xlsx,0.04052015890624999,0.1327867761103077,0.08463474892228479,16.645948427575078,1.567569,25600,1.0
F0,file387.xlsx,0.04051786656249999,0.14759835491395115,0.2416903102168153,17.04228252047126,1.792296,25600,1.0
F0,file144.xlsx,0.042481408164062505,0.13785855963835852,0.08153942642025552,15.758049797198689,1.422,25600,1.0
F0,file408.xlsx,0.039183795390625005,0.13549772279448383,0.19192624626589,15.778768931548148,1.517562,25600,1.0
F0,file486.xlsx,0.0415475303125,0.12795727051503794,-0.12178283493821275,14.910942684734026,1.36193,25600,1.0
F0,file21.xlsx,0.04119864343750001,0.14873808721220017,0.14197616462733637,12.766146887273251,1.339122,25600,1.0
F0,file57.xlsx,0.0415138120703125,0.12164763911353334,-0.04928650619560854,16.62077695310097,1.539455,25600,1.0
F0,file25.xlsx,0.042688062148437504,0.1164786698835931,-0.2519088590568179,9.54944491155629,0.868628,25600,1.0
F0,file287.xlsx,0.04040939984375,0.14410139009323056,0.11303229158447607,14.49955070905168,1.351502,25600,1.0
F0,file158.xlsx,0.03878760312500001,0.1421717004277945,0.08519561960471159,14.19382455082066,1.369614,25600,1.0
F0,file327.xlsx,0.0421125436328125,0.12829759593359175,-0.06577021734211848,12.759078097910088,1.294481,25600,1.0
F0,file200.xlsx,0.0395039926953125,0.13859855013353245,0.13887157470059813,15.021619554513363,1.408156,25600,1.0
F0,file341.xlsx,0.042144263945312496,0.11344190705484133,-0.35954747827416234,15.574690152152291,1.135251,25600,1.0
F0,file44.xlsx,0.040637732265625,0.14008256045326475,0.11250177896148413,14.722327216478702,1.469141,25600,1.0
F0,file120.xlsx,0.04036459261718751,0.11694971765631182,-0.21313038760777328,12.964462565152889,1.23368,25600,1.0
F0,file171.xlsx,0.03989114546874999,0.146862401333358,0.28250745783091746,12.897735617166765,1.464445,25600,1.0
F0,file228.xlsx,0.0400922649609375,0.13763452919673816,0.2765523333252086,12.758418714954546,1.354429,25600,1.0
F0,file0.xlsx,0.0425539378515625,0.14774769166550256,0.3665864910632218,14.176092837141686,1.33711,25600,1.0
F0,file63.xlsx,0.04021003214843749,0.1161693428892906,-0.205462272113576,13.940460103193663,1.363089,25600,1.0
F0,file537.xlsx,0.0425069028515625,0.11104401111551393,-0.34812671967483305,11.851504821710831,0.945712,25600,1.0
F0,file390.xlsx,0.0413219591796875,0.1538952955385047,0.3141254824301121,13.946487399303182,1.497559,25600,1.0
F0,file426.xlsx,0.0402669923046875,0.145229320009248,0.13517671802883005,14.477544770893148,1.413401,25600,1.0
F0,file55.xlsx,0.0423387514453125,0.1427547590611459,0.14063530985686112,13.471465841023443,1.371566,25600,1.0
F0,file427.xlsx,0.041496327187499994,0.11513749010276936,-0.16305867709531974,13.75249278289939,1.183307,25600,1.0
F0,file205.xlsx,0.042455445781250004,0.14481827097481734,0.12943411272292651,14.374370902561113,1.317473,25600,1.0
F0,file540.xlsx,0.041231714335937496,0.14344418635081,0.19493714083316888,13.133477580365705,1.317046,25600,1.0
F0,file509.xlsx,0.041595328632812505,0.12778035698621082,-0.25709291702936277,20.050518668463504,1.411388,25600,1.0
F0,file164.xlsx,0.0395016553515625,0.1473634635838994,0.18864312393500623,13.13095654248672,1.358088,25600,1.0
F0,file293.xlsx,0.0428241190625,0.11427774861331068,-0.3333021129331819,15.894152136116455,1.467372,25600,1.0
F0,file375.xlsx,0.041026632734375,0.12256467130758109,0.12042107877305867,13.327489684420359,1.393398,25600,1.0
F0,file31.xlsx,0.039083401328124996,0.1179419159755976,-0.39060361624045,14.530041909686913,1.247889,25600,1.0
F0,file187.xlsx,0.03958990046875,0.13126291163079118,0.11803020908865043,16.9290649914415,1.39041,25600,1.0
F0,file340.xlsx,0.04136291265625,0.14385200923750893,0.24954358258538742,13.539832513832105,1.410474,25600,1.0
F0,file453.xlsx,0.040643269375,0.12633598854255262,0.03172735784081419,14.275912383600138,1.259842,25600,1.0
F0,file354.xlsx,0.0402708926171875,0.11538007413009058,-0.1720217810409326,16.08987652426824,1.284358,25600,1.0
F0,file209.xlsx,0.04028204984375,0.14536498662726766,0.2197698634962144,13.944965260102967,1.385348,25600,1.0
F0,file436.xlsx,0.0431852159375,0.11915695800410299,-0.21106893092408135,17.856152956465444,1.252097,25600,1.0
F0,file192.xlsx,0.0382595337109375,0.13372647823363867,0.04290864279476743,17.753376149084268,1.398338,25600,1.0
F0,file298.xlsx,0.0410643848046875,0.14792475160004745,0.24216930891341615,12.191200688222814,1.304239,25600,1.0
F0,file468.xlsx,0.04129446445312499,0.15018620119797826,0.2752394249537753,13.345768141514531,1.391325,25600,1.0
F0,file135.xlsx,0.03940863734375,0.1362903836176946,0.1559040157671761,13.471033957112164,1.317838,25600,1.0
F0,file54.xlsx,0.042475211718749996,0.12724872298031312,0.030013077890976587,17.18045580701206,1.600928,25600,1.0
F0,file521.xlsx,0.040308823398437506,0.12827269811768222,0.16356956715633528,14.578240107292045,1.450967,25600,1.0
F0,file225.xlsx,0.0388471290625,0.12324043219430965,-0.19041628517592024,17.214888543801784,1.338024,25600,1.0
F0,file444.xlsx,0.0399134739453125,0.14939681314598036,0.20139408254855656,12.597392993434784,1.285822,25600,1.0
F0,file456.xlsx,0.041241772890625,0.11526353201553564,-0.08679660353682181,18.464428299280684,1.294786,25600,1.0
F0,file488.xlsx,0.041087136328125,0.13231825952552778,0.009950941043233722,16.0244156963603,1.332536,25600,1.0
F0,file299.xlsx,0.040372613164062494,0.11646754680781905,-0.22178088435632298,12.2183631258759,1.164829,25600,1.0
F0,file461.xlsx,0.0401632805859375,0.14667268093348126,0.21962223951045673,14.343956180353507,1.490607,25600,1.0
F0,file475.xlsx,0.04129265625,0.12089014307478711,-0.23521920932817542,13.79690718353242,1.370468,25600,1.0
F0,file160.xlsx,0.039796433203124995,0.1416563361185884,0.14671943646277893,14.352707809369088,1.307715,25600,1.0
F0,file195.xlsx,0.038939283984375,0.12723618810366571,0.13594762357169726,14.448430846896011,1.411266,25600,1.0
F0,file240.xlsx,0.040515047343750006,0.13910639284172027,0.05131138844392994,15.383499336440815,1.42017,25600,1.0
F0,file131.xlsx,0.041619114140624996,0.1247238152003088,-0.19646477370374102,15.273999898683533,1.25039,25600,1.0
F0,file470.xlsx,0.0403295037109375,0.15025075084534326,0.1627786219887404,11.59625220700137,1.338817,25600,1.0
F0,file32.xlsx,0.040513614765625,0.14292990679532153,0.364788153498271,13.126868721484344,1.450479,25600,1.0
F0,file297.xlsx,0.04081008359375,0.11016859489001392,-0.3353466024134945,12.234330689406917,1.013954,25600,1.0
F0,file86.xlsx,0.039997382226562496,0.13065716829550336,0.30182971661352753,13.759789052979242,1.317899,25600,1.0
F0,file278.xlsx,0.041036597265625,0.12826430105121744,0.20935397572143807,14.975902651426855,1.303202,25600,1.0
F0,file30.xlsx,0.0389197727734375,0.14465791802236527,0.10220801174117637,11.842370789920436,1.328694,25600,1.0
F0,file17.xlsx,0.038784966953125,0.14084507718028788,0.1474595086266502,14.657905261960524,1.362662,25600,1.0
F0,file451.xlsx,0.03978780609375,0.13250336134216795,0.32774004581196975,13.697387465529362,1.469689,25600,1.0
F0,file78.xlsx,0.042781369296875,0.14148785240076073,0.265889294396921,12.152806002296213,1.280394,25600,1.0
F0,file324.xlsx,0.040541423632812504,0.132389115713581,0.16889236313526376,14.88105855824706,1.378762,25600,1.0
F0,file445.xlsx,0.041626444648437504,0.1446994422597218,0.3564721786647155,13.203741207241775,1.308203,25600,1.0
F0,file201.xlsx,0.042418953671874995,0.14087718991241066,0.17740874229040654,14.896726493182227,1.324913,25600,1.0
F0,file365.xlsx,0.042481879921875,0.13341655176051262,0.005182414555830913,14.432473330214693,1.277345,25600,1.0
F0,file494.xlsx,0.0397805498828125,0.1349338312960431,0.056686828270623824,11.082486857105806,1.264294,25600,1.0
F0,file373.xlsx,0.0408545418359375,0.1254494457703719,0.16392007193232402,17.762864774475908,1.541407,25600,1.0
F0,file73.xlsx,0.0415190479296875,0.14657965761660816,0.23537484897614683,14.082776982045678,1.427854,25600,1.0
F0,file14.xlsx,0.041519583945312494,0.1283099575761938,0.10314971028763885,14.271334849499114,1.396325,25600,1.0
F0,file326.xlsx,0.041292584296875,0.13357007043066416,0.06373450420050551,15.076911120949683,1.276125,25600,1.0
F0,file392.xlsx,0.040061021796875006,0.15100430373870996,0.4007415386192687,14.244478484819352,1.521953,25600,1.0
F0,file527.xlsx,0.039507919999999995,0.14351034676276092,0.17717304164972142,15.316843651477923,1.421085,25600,1.0
F0,file526.xlsx,0.0390579394140625,0.12279856775334749,0.13120379923798792,16.612857578306773,1.406693,25600,1.0
F0,file511.xlsx,0.0431244025390625,0.1322456411707645,0.07501395946928514,17.132724509406643,1.424805,25600,1.0
F0,file458.xlsx,0.039711566796875,0.12183796300108207,0.14209896542196304,14.85162686348277,1.334975,25600,1.0
F0,file257.xlsx,0.0397494665234375,0.11445986858311598,-0.40246663776103864,15.754242183678622,1.215446,25600,1.0
F0,file106.xlsx,0.0396262737890625,0.12050233213139827,-0.0745778857450521,17.7275722482322,1.464811,25600,1.0
F0,file173.xlsx,0.039027971367187504,0.14599139514649445,0.3036769806236984,13.775368200077436,1.545859,25600,1.0
F0,file313.xlsx,0.0402476071484375,0.12154495082077964,-0.18708008962593553,16.96936075872741,1.291188,25600,1.0
F0,file186.xlsx,0.039622848945312504,0.13031240439056221,0.2009438735342063,13.466191504632063,1.262221,25600,1.0
F0,file529.xlsx,0.042431772187499994,0.14529518297151095,0.24082749880398222,13.881743992418999,1.386629,25600,1.0
F0,file141.xlsx,0.0398750990625,0.1315728543372742,0.10328168787535988,14.244300589428144,1.529271,25600,1.0
F0,file37.xlsx,0.04152952550781249,0.14168178043922208,0.3763226012203712,14.089081365188198,1.68722,25600,1.0
F0,file291.xlsx,0.0428296099609375,0.11984616468535934,0.14265125732766154,14.11864364459712,1.312167,25600,1.0
F0,file29.xlsx,0.04070569031250001,0.11577036746633297,-0.21372978349737243,13.988557163223563,1.275515,25600,1.0
F0,file213.xlsx,0.040760674140625,0.11357441947883776,-0.48208599937570407,10.762179536178188,0.985291,25600,1.0
F0,file350.xlsx,0.037676534843750005,0.11342299602533726,-0.4041364069155746,12.015384750822559,1.058228,25600,1.0
F0,file142.xlsx,0.0415315380859375,0.13594255857291357,-0.010667208108456654,16.56871213435332,1.408095,25600,1.0
F0,file545.xlsx,0.04351737015625,0.1494800132264396,0.3656442961717828,12.934249145483614,1.411876,25600,1.0
F0,file492.xlsx,0.041559317343750006,0.1317044810099887,0.10248310856085989,14.445930663150301,1.468104,25600,1.0
F0,file151.xlsx,0.0395464886328125,0.13950139706951958,0.02054315168325562,15.55159520686013,1.400472,25600,1.0
F0,file166.xlsx,0.0406222825390625,0.1440354789791579,0.14685714970768943,13.58470596545329,1.355527,25600,1.0
F0,file178.xlsx,0.040160339765625,0.1339355809808689,0.040014556003933444,17.764554089099896,1.4617,25600,1.0
F0,file424.xlsx,0.041058930195312496,0.14977104042124745,0.2544930615605582,12.944693339549843,1.444869,25600,1.0
F0,file125.xlsx,0.043470246796875,0.11851566294756315,-0.4308290916125307,15.553341118125909,1.321802,25600,1.0
F0,file248.xlsx,0.0395263402734375,0.12113098711445193,0.25109977949844653,20.74854014292388,1.685757,25600,1.0
F0,file69.xlsx,0.037039052265625004,0.14920039214010705,0.4686558233003638,14.516612688766736,1.470421,25600,1.0
F0,file132.xlsx,0.041938529453125,0.13652733272781836,0.17934060214279568,13.647884959772684,1.405107,25600,1.0
F0,file18.xlsx,0.040897825,0.11934840450471704,0.03996894370710674,15.493595289474966,1.309118,25600,1.0
F0,file503.xlsx,0.0403172755859375,0.12604508476981266,0.22278365039628054,13.698999153638502,1.278565,25600,1.0
F0,file10.xlsx,0.040876764609375,0.13757766780866737,0.20838039571053912,16.130378822222276,1.347416,25600,1.0
F0,file80.xlsx,0.0430239774609375,0.1378061555634304,0.2000184649834611,12.934317515614843,1.294481,25600,1.0
F0,file531.xlsx,0.042967771171875,0.14671034267601582,0.2553043813333651,15.132149795398957,1.471153,25600,1.0
F0,file74.xlsx,0.041650120000000006,0.11738561660647169,-0.34894489106085486,15.422609927260732,1.299482,25600,1.0
F0,file305.xlsx,0.0370379136328125,0.14234681519668962,0.30614770757026927,12.434678285389657,1.290274,25600,1.0
F0,file108.xlsx,0.041599134726562494,0.12379670770296455,0.07056486856211612,14.006795265811869,1.386324,25600,1.0
F0,file419.xlsx,0.04133957093749999,0.14371166652473202,0.11360863197896424,13.082498218694129,1.348148,25600,1.0
F0,file229.xlsx,0.0409188500390625,0.12936633930517777,0.09308184531992825,15.72051370099795,1.362967,25600,1.0
F0,file68.xlsx,0.034867817734375,0.11258469094127888,-0.3223548152296389,12.99101877139599,1.105857,25600,1.0
F0,file168.xlsx,0.042149070546874993,0.11507319272530113,-0.1866501131630631,13.702896310965256,1.178672,25600,1.0
F0,file309.xlsx,0.0414297472265625,0.14076442170004216,0.1406490535475821,12.087957737985082,1.393154,25600,1.0
F0,file405.xlsx,0.040902899101562494,0.13427908328566238,0.3050017984171979,13.18451461468546,1.321254,25600,1.0
F0,file143.xlsx,0.04157904921875,0.12881627923897293,0.06600574381640378,11.198721541544854,1.112382,25600,1.0
F0,file268.xlsx,0.0399866301953125,0.1263719012449633,0.04665800552741845,17.309149474249246,1.370346,25600,1.0
F0,file191.xlsx,0.0383163437890625,0.12798477111110432,0.24210426546192304,15.273617199242969,1.402241,25600,1.0
F0,file75.xlsx,0.041668091757812505,0.14683911082407122,0.21085488561337373,11.244685793907449,1.325705,25600,1.0
F0,file33.xlsx,0.04190657054687501,0.12011635516209473,-0.247277142463507,17.929953597684218,1.246975,25600,1.0
F0,file524.xlsx,0.0382259621484375,0.1273030210625544,0.052448111006696045,15.820642420904738,1.486399,25600,1.0
F0,file27.xlsx,0.041193663671875005,0.11558612305934818,-0.37503732843681764,12.294878247960238,1.13885,25600,1.0
F0,file330.xlsx,0.03885414308593751,0.14085188699132417,0.17956842094807496,12.805844070492812,1.407668,25600,1.0
F0,file466.xlsx,0.041273169375,0.11666298386458039,-0.0865848116486455,11.14346980454422,1.07695,25600,1.0
F0,file507.xlsx,0.041268799609375,0.12046127883358411,-0.14551046659486394,16.095550197784327,1.350343,25600,1.0
